"ID","LATITUDE","LONGITUTDE","COUNTRY","DESCRIPTION","GRAPES","NAME","REGION","YEAR"
"305",,,"France",,,"Jadot (Louis), Volnay 1er Cru Clos De la Barre","Bourgogne","2014"
"306",,,"France",,,"Jadot (Louis), Volnay 1er Cru Clos Des Chênes","Bourgogne","2011"
"307",,,"France",,,"Laurent (Dominique), Gevrey Chambertin 1er Cru Clos Saint Jacques","Bourgogne","2005"
"308",,,"France",,,"Laurent (Dominique), Pommard 1er Cru les Rugiens Vieilles Vignes","Bourgogne","2011"
"309",,,"France",,,"Lécheneaut, Nuits Saint Georges","Bourgogne","2015"
"310",,,"France",,,"Leroy (Maison), Nuits Saint Georges","Bourgogne","2011"
"311",,,"France",,,"Leroy (Maison), Pommard 1er Cru","Bourgogne","2011"
"312",,,"France",,,"Liger Belair (Thibault), Richebourg Grand Cru","Bourgogne","2007"
"313",,,"France",,,"Lignier, Chambolle Musigny Vieilles Vignes","Bourgogne","2016"
"314",,,"France",,,"Lignier,Morey Saint Denis 1er Cru la Riotte","Bourgogne","2010"
"315",,,"France",,,"Montille (domaine de), Beaune 1er Cru les Aigrots","Bourgogne","2018"
"316",,,"France",,,"Montille (domaine de), Bourgogne Chardonnay","Bourgogne","2018"
"317",,,"France",,,"Montille (domaine de), Bourgogne Le Clos du Château Blanc","Bourgogne","2018"
"318",,,"France",,,"Montille (domaine de), Bourgogne Pinot Noir","Bourgogne","2018"
"319",,,"France",,,"Montille (domaine de), Monthelie Pinot Noir","Bourgogne","2018"
"320",,,"France",,,"Montille (domaine de), Volnay 1er Cru en Champans","Bourgogne","2011"
"321",,,"France",,,"Montille (domaine de), Vosne Romanée 1er Cru Aux Malconsorts","Bourgogne","2009"
"322",,,"France",,,"Morey (Pierre), Meursault 1er Cru Les Perrières","Bourgogne","2007"
"323",,,"France",,,"Noellat (Georges), Nuits Saint Georges 1er Cru les Boudots","Bourgogne","2016"
"324",,,"France",,,"Perdrix, Nuits Saint Georges 1er Cru Aux Perdrix","Bourgogne","2013"
"325",,,"France",,,"Perraud, Mâcon Rouge MAGNUM","Bourgogne","2017"
"326",,,"France",,,"Ponsot, Chambolle Musigny 1er Cru les Charmes","Bourgogne","2006"
"327",,,"France",,,"Ponsot, Chambolle Musigny Cigales","Bourgogne","2009"
"328",,,"France",,,"Prieur (Jacques), Beaune 1er Cru Champs Pimont Blanc","Bourgogne","2018"
"329",,,"France",,,"Prieur (Jacques), Beaune 1er Cru Champs Pimont Rouge","Bourgogne","2017"
"330",,,"France",,,"Prieur (Jacques), Beaune 1er Cru Grèves Blanc","Bourgogne","2018"
"331",,,"France",,,"Prieur (Jacques), Beaune 1er Cru Grèves Rouge","Bourgogne","2017"
"332",,,"France",,,"Prieur (Jacques), Chambertin Grand Cru","Bourgogne","2017"
"333",,,"France",,,"Prieur (Jacques), Clos de Vougeot Grand Cru","Bourgogne","2017"
"334",,,"France",,,"Prieur (Jacques), Corton Charlemagne Grand Cru","Bourgogne","2018"
"335",,,"France",,,"Prieur (Jacques), Corton Charlemagne Grand Cru","Bourgogne","2005"
"336",,,"France",,,"Prieur (Jacques), Echézeaux Grand Cru","Bourgogne","2017"
"337",,,"France",,,"Prieur (Jacques), Gevrey Chambertin","Bourgogne","2017"
"338",,,"France",,,"Prieur (Jacques), Meursault 1er Cru Perrières","Bourgogne","2016"
"339",,,"France",,,"Prieur (Jacques), Meursault Clos de Mazeray","Bourgogne","2018"
"340",,,"France",,,"Prieur (Jacques), Montrachet Grand Cru","Bourgogne","2018"
"341",,,"France",,,"Prieur (Jacques), Musigny Grand Cru","Bourgogne","2018"
"342",,,"France",,,"Prieur (Jacques), Musigny Grand Cru","Bourgogne","2017"
"343",,,"France",,,"Prieur (Jacques), Puligny Montrachet 1er Cru Combettes","Bourgogne","2018"
"344",,,"France",,,"Prieur (Jacques), Volnay 1er Cru Champans","Bourgogne","2009"
"345",,,"France",,,"Prieur (Jacques), Volnay 1er Cru Champans","Bourgogne","2009"
"346",,,"France",,,"Prieur (Jacques), Volnay 1er Cru Santenots Rouge","Bourgogne","2016"
"347",,,"France",,,"Rapet, Corton","Bourgogne","2009"
"348",,,"France",,,"Raphet (Gérard), Charmes Chambertin","Bourgogne","2010"
"349",,,"France",,,"Rateau (Jean Claude), Beaune les Prévoles","Bourgogne","2018"
"350",,,"France",,,"Rateau (Jean Claude), Beaune les Prévoles","Bourgogne","2017"
"351",,,"France",,,"Raveneau, Chablis Les Clos Grand Cru","Bourgogne","2006"
"352",,,"France",,,"Roumier (Laurent), Clos de Vougeot Grand Cru","Bourgogne","2011"
"353",,,"France",,,"Roux, Bourgogne Aligoté","Bourgogne","2020"
"354",,,"France",,,"Roux, Bourgogne Chardonnay Les Murelles","Bourgogne","2020"
"355",,,"France",,,"Roux, Bourgogne Pinot Noir La Moutonnière","Bourgogne","2020"
"356",,,"France",,,"Roux, Côte de Nuits Rouge Aux Montagnes","Bourgogne","2018"
"357",,,"France",,,"Roux, Hautes Côtes de Beaune Blanc Albus","Bourgogne","2019"
"358",,,"France",,,"Roux, Rully Blanc Les Cailloux","Bourgogne","2018"
"359",,,"France",,,"Taupenot Merme, Bourgogne Passetoutgrain","Bourgogne","2018"
"360",,,"France",,,"Trapet, Chambertin Grand Cru","Bourgogne","2014"
"361",,,"France",,,"Vallet Frères, Bourgogne Aligoté","Bourgogne","2019"
"362",,,"France",,,"Vallet Frères, Bourgogne Aligoté","Bourgogne","2014"
"363",,,"France",,,"Vallet Frères, Bourgogne Blanc","Bourgogne","2018"
"364",,,"France",,,"Vallet Frères, Bourgogne Rouge","Bourgogne","2018"
"365",,,"France",,,"Vallet Frères, Côte de Nuits Village","Bourgogne","2018"
"366",,,"France",,,"Vallet Frères, Marsannay Blanc","Bourgogne","2020"
"367",,,"France",,,"Vallet Frères, Meursault","Bourgogne","2018"
"368",,,"France",,,"Vallet Frères, Pernand Vergelesses Rouge","Bourgogne","2018"
"369",,,"France",,,"Vogüé (Comte G. de), Bonnes Mares Grand Cru","Bourgogne","1961"
"370",,,"France",,,"Vogüé (Comte G. de), Bonnes Mares Grand Cru","Bourgogne","1961"
"371",,,"France",,,"Vougeraie (Domaine de la), Vougeot 1er Cru le Clos Blanc de Vougeot Monopole","Bourgogne","2011"
"372",,,"France",,,"Vougeraie (Domaine de la), Vougeot 1er Cru le Clos Blanc de Vougeot Monopole","Bourgogne","2009"
"373",,,"France",,,"Brimoncourt, Blanc de Blancs","Champagne","NM"
"374",,,"France",,,"Brimoncourt, Brut Régence","Champagne","NM"
"375",,,"France",,,"Brimoncourt, Extra Brut","Champagne","NM"
"376",,,"France",,,"Brimoncourt, Rosé","Champagne","NM"
"377",,,"France",,,"Charpentier (JP), Barrique","Champagne","NM"
"378",,,"France",,,"Charpentier (JP), Réserve","Champagne","NM"
"379",,,"France",,,"Deutz, Amour de Deutz (étui)","Champagne","2011"
"380",,,"France",,,"Deutz, Amour de Deutz Rosé (étui)","Champagne","2013"
"381",,,"France",,,"Deutz, Brut Classic (étui)","Champagne","NM"
"382",,,"France",,,"Dom Pérignon, Moët & Chandon","Champagne","1952"
"383",,,"France",,,"Gimonnet, Brut Extra Blanc de Blancs","Champagne","NM"
"384",,,"France",,,"Gimonnet, Cuis 1er Cru Brut","Champagne","NM"
"385",,,"France",,,"Gimonnet, Cuvée Millésime de Collection Extra Brut MAGNUM","Champagne","2009"
"386",,,"France",,,"Gimonnet, Cuvée Millésime de Collection Extra Brut MAGNUM","Champagne","2008"
"387",,,"France",,,"Gimonnet, Cuvée Millésime de Collection Extra Brut MAGNUM","Champagne","2006"
"388",,,"France",,,"Gimonnet, Fleuron Brut 1er Cru","Champagne","2015"
"389",,,"France",,,"Gimonnet, Gastronome Brut","Champagne","2016"
"390",,,"France",,,"Gimonnet, Oenophile 1er Cru Brut Nature","Champagne","2015"
"391",,,"France",,,"Gimonnet, Oenophile 1er Cru Brut Nature","Champagne","2014"
"392",,,"France",,,"Gimonnet, Oenophile 1er Cru Brut Nature","Champagne","2008"
"393",,,"France",,,"Gimonnet, Rosé de Blancs Brut 1er Cru","Champagne","NM"
"394",,,"France",,,"Gimonnet, Special Club Chouilly Grand Cru Extra Brut Blanc de Blancs","Champagne","2014"
"395",,,"France",,,"Gimonnet, Special Club Cramant Grand Cru Extra Brut Blanc de Blancs","Champagne","2014"
"396",,,"France",,,"Gimonnet, Special Club Oger Grand Cru Extra Brut Blanc de Blancs","Champagne","2015"
"397",,,"France",,,"Heidsieck (Charles), Blanc de Blancs","Champagne","NM"
"398",,,"France",,,"Heidsieck (Charles), Blanc de Blancs - étui","Champagne","NM"
"399",,,"France",,,"Heidsieck (Charles), Brut Millésimé","Champagne","2012"
"400",,,"France",,,"Heidsieck (Charles), Brut Millésimé - en coffret","Champagne","2012"
"401",,,"France",,,"Heidsieck (Charles), Brut Réserve","Champagne","NM"
"402",,,"France",,,"Heidsieck (Charles), Brut Réserve - étui","Champagne","NM"
"403",,,"France",,,"Heidsieck (Charles), Coteaux Champenois Rouge d'Ambonnay","Champagne","2019"
"404",,,"France",,,"Heidsieck (Charles), Rosé Millésimé MAGNUM","Champagne","2008"
"405",,,"France",,,"Heidsieck (Charles), Rosé Réserve","Champagne","NM"
"406",,,"France",,,"Heidsieck (Charles), Rosé Réserve - étui","Champagne","NM"
"407",,,"France",,,"Henriot, Brut Vintage","Champagne","1981"
"408",,,"France",,,"Henriot, Brut Vintage JEROBOAM (300cl)","Champagne","1996"
"409",,,"France",,,"Paillard (Bruno), DZ - Dosage Zéro","Champagne","NM"
"410",,,"France",,,"Paillard (Bruno), Première Cuvée Extra Brut","Champagne","NM"
"411",,,"France",,,"Philipponnat, Royale Réserve Non Dosé","Champagne","NM"
"412",,,"France",,,"Philipponnat, Royale Réserve Rosé","Champagne","NM"
"413",,,"France",,,"Taittinger, Brut Millésimé","Champagne","2014"
"414",,,"France",,,"Taittinger, Brut Prestige","Champagne","NM"
"415",,,"France",,,"Taittinger, Brut Réserve","Champagne","NM"
"416",,,"France",,,"Taittinger, Comtes de Champagne Blanc de Blancs","Champagne","2011"
"417",,,"France",,,"Taittinger, Folies de la Marquetterie","Champagne","NM"
"418",,,"France",,,"Taittinger, Prélude Grands Crus","Champagne","NM"
"419",,,"France",,,"Taittinger, Rosé","Champagne","NM"
"420",,,"Chili",,,"Viu Manent, Estate Collection Reserva Carménère",,"2018"
"421",,,"Chili",,,"Viu Manent, Secret Sauvignon Blanc",,"2018"
"422",,,"Italie",,,"Barale Fratelli, Arneis Langhe",,"2019"
"423",,,"Italie",,,"Barale Fratelli, Barolo",,"2016"
"424",,,"Italie",,,"Benanti, Contrada Monte Serra Etna Rosso",,"2018"
"425",,,"Italie",,,"Benanti, Etna Bianco",,"2020"
"426",,,"Italie",,,"Benanti, Etna Bianco",,"2016"
"427",,,"Italie",,,"Benanti, Etna Rosso",,"2019"
"428",,,"Italie",,,"Benanti, Etna Rosso",,"2018"
"429",,,"Italie",,,"Biondi Santi, Brunello di Montalcino",,"2012"
"430",,,"Italie",,,"Biondi Santi, Brunello di Montalcino Riserva",,"2013"
"431",,,"Italie",,,"Biondi Santi, Brunello di Montalcino Riserva",,"2013"
"432",,,"Italie",,,"Biondi, Outis Etna Rosso",,"2014"
"433",,,"Italie",,,"Borgo Paglianetto, Petrara Verdicchio di Matelica",,"2020"
"434",,,"Italie",,,"Borgo Paglianetto, Terravignata Verdicchio di Matelica",,"2018"
"435",,,"Italie",,,"Buccia Nera, Chardonnay Toscana - BIO",,"2021"
"436",,,"Italie",,,"Buccia Nera, Chardonnay non filtrato",,"2017"
"437",,,"Italie",,,"Buccia Nera, Podere della Filandra Chianti - BIO",,"2020"
"438",,,"Italie",,,"Buccia Nera, Podere della Filandra Chianti",,"2018"
"439",,,"Italie",,,"Buccia Nera, Pa'Ro Toscana Bianco - BIO",,"2020"
"440",,,"Italie",,,"Buccia Nera, Pa'Ro Toscana Rosso - BIO",,"2019"
"441",,,"Italie",,,"Buccia Nera, Rosato Toscana - BIO",,"2020"
"442",,,"Italie",,,"Buccia Nera, Sassocupo Chianti Superiore - BIO",,"2019"
"443",,,"Italie",,,"Burlotto, Barbera d'Alba Avès",,"2020"
"444",,,"Italie",,,"Caravaglio, Salina Rosso",,"2018"
"445",,,"Italie",,,"Chiorri, Antonio Chiorri DOC Collines de Pérouse",,"2018"
"446",,,"Italie",,,"Chiorri, Etesia Pinot Grigio IGT Ombrie",,"2020"
"447",,,"Italie",,,"Chiorri, Sangiovese IGT Ombrie",,"2020"
"448",,,"Italie",,,"Chiorri, Titus Grechetto IGT Ombrie",,"2020"
"449",,,"Italie",,,"Chiorri, Titus Grechetto IGT Ombrie",,"2019"
"450",,,"Italie",,,"COS, Nero di Lupo Terre Siciliane",,"2020"
"451",,,"Italie",,,"COS, Pithos Bianco Terre Siciliane",,"2019"
"452",,,"Italie",,,"COS, Pithos Bianco Terre Siciliane",,"2018"
"453",,,"Italie",,,"Dettori, Renosu Bianco Romangia",,"NM"
"454",,,"Italie",,,"Dettori, Renosu Rosso Romangia",,"NM"
"455",,,"Italie",,,"Filippi, Castelcerino Soave",,"2020"
"456",,,"Italie",,,"Foradori, Morei Vigneti delle Dolomiti MAGNUM",,"2014"
"457",,,"Italie",,,"Foradori, Vigneto delle Dolomiti",,"2016"
"458",,,"Italie",,,"Gaja, Ca Marcanda Vistamare",,"2015"
"459",,,"Italie",,,"Gaja, Langhe Sori Tildin Nebbiolo Barbaresco",,"2014"
"460",,,"Italie",,,"Gaja, Langhe Sori Tildin Nebbiolo Barbaresco",,"2014"
"461",,,"Italie",,,"Novaia, Amarone della Valpolicella Classico Corte Vaona",,"2016"
"462",,,"Italie",,,"Novaia, Ripasso Classico Superiore",,"2018"
"463",,,"Italie",,,"Novaia, Valpolicella Classico",,"2019"
"464",,,"Italie",,,"Ornellaia, Bolgheri Superiore",,"2017"
"465",,,"Italie",,,"Pepe (Emidio), Montepulciano Abruzzo",,"2017"
"466",,,"Italie",,,"Perlage, Pinot Grigio delle Venezie",,"2019"
"467",,,"Italie",,,"Perlage, Prosecco Zharpi Brut",,"2019"
"468",,,"Italie",,,"Roagna, Barolo Pira Vecchie Viti MAGNUM",,"2012"
"469",,,"Italie",,,"Roccheviberti, Dolcetto d'Alba Vigna Melara",,"2015"
"470",,,"Italie",,,"Roccheviberti, Langhe Nebbiolo",,"2014"
"471",,,"Italie",,,"Sant Evasio, Moscato d'Asti",,"2018"
"472",,,"Italie",,,"Sassicaia, Bolgheri",,"2018"
"473",,,"Italie",,,"Tenuta di Valgiano, Colline Lucchesi Palistorti rosso",,"2015"
"474",,,"France",,,"Domaine Cottebrune, Faugères Blanc le Cairn","Languedoc","2018"
"475",,,"France",,,"Domaine Cottebrune, Faugères Blanc le Cairn","Languedoc","2015"
"476",,,"France",,,"Domaine Cottebrune, Faugères Rouge les Moulins","Languedoc","2016"
"477",,,"France",,,"Grange des Pères, Blanc VDP de l'Hérault","Languedoc","2010"
"478",,,"France",,,"Grange des Pères, Blanc VDP de l'Hérault","Languedoc","2009"
"479",,,"France",,,"Grange des Pères, Blanc VDP de l'Hérault","Languedoc","2007"
"480",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2017"
"481",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2016"
"482",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2015"
"483",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2015"
"484",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2014"
"485",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2013"
"486",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2012"
"487",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2011"
"488",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2010"
"489",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2009"
"490",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2006"
"491",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2005"
"492",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault","Languedoc","2000"
"493",,,"France",,,"Grange des Pères, Rouge VDP de l'Hérault MAGNUM","Languedoc","2015"
"494",,,"France",,,"Jamelles (Les), IGP d'Oc Sauvignon Blanc","Languedoc","2018"
"495",,,"France",,,"JP Charpentier, Closerie de Féline Minervois la Livinière","Languedoc","2012"
"496",,,"France",,,"JP Charpentier, In Vino Libido Blanc IGP Pays d'Oc","Languedoc","2020"
"497",,,"France",,,"JP Charpentier, In Vino Libido Minervois","Languedoc","2019"
"498",,,"France",,,"JP Charpentier, la Friponne Minervois la Livinière","Languedoc","2018"
"499",,,"France",,,"JP Charpentier, la Polissonne Minervois","Languedoc","2018"
"500",,,"France",,,"JP Charpentier, la Polissonne Minervois","Languedoc","2017"
"501",,,"France",,,"JP Charpentier, la Polissonne Minervois MAGNUM","Languedoc","2017"
"502",,,"France",,,"JP Charpentier, les 3 Cailloux Minervois","Languedoc","2018"
"503",,,"France",,,"JP Charpentier, les 3 Cailloux Minervois","Languedoc","2017"
"504",,,"France",,,"JP Charpentier, les Caillottes Blanc IGP Pays d'Oc","Languedoc","2020"
"505",,,"France",,,"JP Charpentier, les Caillottes Blanc IGP Pays d'Oc","Languedoc","2019"
"506",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière","Languedoc","2019"
"507",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière","Languedoc","2017"
"508",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière","Languedoc","2013"
"509",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière","Languedoc","2007"
"510",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière MAGNUM","Languedoc","2018"
"511",,,"France",,,"JP Charpentier, l'Intégrale Minervois la Livinière MAGNUM","Languedoc","2017"
"512",,,"France",,,"Ribiera, À Bicyclette VDF","Languedoc","2020"
"513",,,"France",,,"Ribiera, À Bicyclette VDF","Languedoc","2019"
"514",,,"France",,,"Ribiera, Amassa VDF","Languedoc","2020"
"515",,,"France",,,"Ribiera, Amassa VDF","Languedoc","2019"
"516",,,"France",,,"Ribiera, Causse Toujours VDF","Languedoc","2015"
"517",,,"France",,,"Ribiera, Causse Toujours VDF","Languedoc","2014"
"518",,,"France",,,"Ribiera, Causse Toujours VDF MAGNUM","Languedoc","2014"
"519",,,"France",,,"Ribiera, Les Aspes 50cl","Languedoc","2018"
"520",,,"France",,,"Ribiera, les Canilles VDF","Languedoc","2020"
"521",,,"France",,,"Ribiera, les Canilles VDF","Languedoc","2019"
"522",,,"France",,,"Ribiera, Lusside VDF","Languedoc","2017"
"523",,,"France",,,"Ribiera, On Prend le Temps VDF","Languedoc","2019"
"524",,,"France",,,"Ribiera, Source des Selces Vin de Liqueur","Languedoc","2018"
"525",,,"France",,,"Ribiera, Tintorela Blanc VDF","Languedoc","2020"
"526",,,"France",,,"Ribiera, Tintorela Rouge VDF","Languedoc","2019"
"527",,,"France",,,"Ribiera, Vista VDF","Languedoc","2020"
"528",,,"France",,,"Ribiera, Vista VDF","Languedoc","2018"
"529",,,"France",,,"Ribiera, Vista VDF","Languedoc","2016"
"530",,,"France",,,"Bordelet (Eric), Poiré Authentique","Normandie","2020"
"531",,,"France",,,"Bordelet (Eric), Poiré Authentique","Normandie","2019"
"532",,,"France",,,"Bordelet (Eric), Poiré Authentique","Normandie","2015"
"533",,,"France",,,"Bordelet (Eric), Poiré Granit","Normandie","2020"
"534",,,"France",,,"Bordelet (Eric), Poiré Granit","Normandie","2019"
"535",,,"France",,,"Bordelet (Eric), Poiré Granit MAGNUM","Normandie","2019"
"536",,,"France",,,"Bordelet (Eric), Sidre Brut","Normandie","2021"
"537",,,"France",,,"Bordelet (Eric), Sidre Brut","Normandie","2017"
"538",,,"France",,,"Bordelet (Eric), Sidre Brut","Normandie","2016"
"539",,,"France",,,"Bordelet (Eric), Sidre Brut","Normandie","2014"
"540",,,"France",,,"Bordelet (Eric), Sydre Argelette","Normandie","2019"
"541",,,"France",,,"Bordelet (Eric), Sydre Argelette","Normandie","2017"
"542",,,"France",,,"Bordelet (Eric), Sydre Argelette","Normandie","2015"
"543",,,"France",,,"Bordelet (Eric), Sydre Argelette MAGNUM","Normandie","2017"
"544",,,"France",,,"Bretonnière (domaine de la), Muscadet Sèvre et Maine sur Lie","Loire","2018"
"545",,,"France",,,"Brochard (Hubert), Sancerre Rouge Moulin Granger","Loire","2013"
"546",,,"France",,,"Brochard (Hubert), Sancerre Rouge Vieilles Vignes","Loire","2014"
"547",,,"France",,,"Butte (domaine de la), Bourgueil le Haut de la Butte","Loire","2016"
"548",,,"France",,,"Butte (domaine de la), Bourgueil Mi-Pente","Loire","2019"
"549",,,"France",,,"Butte (domaine de la), Bourgueil Mi-Pente","Loire","2016"
"550",,,"France",,,"Clos Naudin (Philippe Foreau), Vouvray Moelleux Gouttes d'Or","Loire","1990"
"551",,,"France",,,"Clos Naudin (Philippe Foreau), Vouvray Moelleux Réserve","Loire","2003"
"552",,,"France",,,"Clos Naudin (Philippe Foreau), Vouvray Moelleux Réserve","Loire","1989"
"553",,,"France",,,"Clos Rougeard, Brézé Saumur","Loire","2006"
"554",,,"France",,,"Clos Rougeard, Brézé Saumur","Loire","2005"
"555",,,"France",,,"Clos Rougeard, Brézé Saumur","Loire","2003"
"556",,,"France",,,"Clos Rougeard, Coteaux de Saumur Blanc","Loire","1997"
"557",,,"France",,,"Clos Rougeard, Le Bourg Saumur Champigny","Loire","2005"
"558",,,"France",,,"Clos Rougeard, Le Bourg Saumur Champigny MAGNUM","Loire","1996"
"559",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","2010"
"560",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","2008"
"561",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","2008"
"562",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","2006"
"563",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","1990"
"564",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny","Loire","1989"
"565",,,"France",,,"Clos Rougeard, Les Poyeux Saumur Champigny MAGNUM","Loire","2014"
"566",,,"France",,,"Clos Rougeard, Saumur Champigny","Loire","2010"
"567",,,"France",,,"Clos Rougeard, Saumur Champigny","Loire","2005"
"568",,,"France",,,"Clos Rougeard, Saumur Champigny","Loire","2005"
"569",,,"France",,,"Clos Rougeard, Saumur Champigny","Loire","1995"
"570",,,"France",,,"Clos Rougeard, Saumur Champigny MAGNUM","Loire","2014"
"571",,,"France",,,"Cognard (domaine), Saint Nicolas de Bourgueil la Vinée","Loire","2020"
"572",,,"France",,,"Cognard (domaine), Saint Nicolas de Bourgueil la Vinée","Loire","2019"
"573",,,"France",,,"Cognard (domaine), Saint Nicolas de Bourgueil la Vinée","Loire","2016"
"574",,,"France",,,"Domaine du Bel Air, Clos Nouveau Bourgueil","Loire","2015"
"575",,,"France",,,"FL, Anjou Cabernet Franc le Cochet","Loire","2009"
"576",,,"France",,,"FL, Anjou Chenin les Bergères","Loire","2019"
"577",,,"France",,,"FL, Anjou Chenin les Bergères","Loire","2018"
"578",,,"France",,,"FL, Anjou Chenin les Bergères","Loire","2009"
"579",,,"France",,,"FL, Coteaux du Layon","Loire","2014"
"580",,,"France",,,"FL, Coteaux du Layon les 4 Villages","Loire","2006"
"581",,,"France",,,"FL, la Rose d'FL Cabernet d'Anjou Rosé","Loire","2013"
"582",,,"France",,,"FL, Savennières Chamboureau","Loire","2012"
"583",,,"France",,,"FL, Savennières Chamboureau","Loire","2010"
"584",,,"France",,,"FL, Savennières Croix Picot","Loire","2012"
"585",,,"France",,,"FL, Savennières Le Parc","Loire","2016"
"586",,,"France",,,"Grandes Espérances, Aurore Touraine Chenin","Loire","2019"
"587",,,"France",,,"Grandes Espérances, Aurore Touraine Chenin","Loire","2017"
"588",,,"France",,,"Grandes Espérances, Aurore Touraine Chenin","Loire","2016"
"589",,,"France",,,"Grandes Espérances, Aurore Touraine Chenin","Loire","2015"
"590",,,"France",,,"Grandes Espérances, Aurore Touraine Chenin MAGNUM","Loire","2016"
"591",,,"France",,,"Grandes Espérances, Barbule Crémant de Loire Extra Brut Chenin","Loire","NM"
"592",,,"France",,,"Grandes Espérances, Étoile Filante Fines Bulles de Touraine Chardonnay - Chenin","Loire","NM"
"593",,,"France",,,"Grandes Espérances, Génie Orange - 50cl Chenin","Loire","2015"
"594",,,"France",,,"Grandes Espérances, La Java des Grandes Espérances Touraine Blanc Sauvignon Blanc","Loire","2020"
"595",,,"France",,,"Grandes Espérances, La Java des Grandes Espérances Touraine Blanc Sauvignon Blanc","Loire","2019"
"596",,,"France",,,"Grandes Espérances, La Java des Grandes Espérances Touraine Blanc Sauvignon Blanc","Loire","2018"
"597",,,"France",,,"Grandes Espérances, La Java des Grandes Espérances Touraine Rouge Gamay - Cabernet Franc","Loire","2019"
"598",,,"France",,,"Grandes Espérances, La Java des Grandes Espérances Touraine Rouge Gamay - Cabernet Franc","Loire","2017"
"599",,,"France",,,"Grandes Espérances, La Naine Blanche Touraine Chardonnay","Loire","2019"
"600",,,"France",,,"Grandes Espérances, La Naine Blanche Touraine Chardonnay","Loire","2016"
"601",,,"France",,,"Grandes Espérances, La Naine Blanche Touraine Chardonnay MAGNUM","Loire","2018"
"602",,,"France",,,"Grandes Espérances, La Naine Rouge Touraine Pinot Noir","Loire","2019"
"603",,,"France",,,"Grandes Espérances, le Roi Soleil Touraine Sauvignon","Loire","2015"
"604",,,"France",,,"Grosbois, Chinon Cuisine de Ma Mère","Loire","2020"
"605",,,"France",,,"Grosbois, Chinon Cuisine de Ma Mère","Loire","2015"
"606",,,"France",,,"Grosbois, la Cousine de ma Mère","Loire","2016"
"607",,,"France",,,"Haut Baigneux, les Pentes Touraine Rouge","Loire","2016"
"608",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1995"
"609",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1990"
"610",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1990"
"611",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1990"
"612",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1989"
"613",,,"France",,,"Huet, Vouvray Clos du Bourg 1ère Trie Moelleux","Loire","1989"
"614",,,"France",,,"Huet, Vouvray Clos du Bourg Moelleux","Loire","2009"
"615",,,"France",,,"Huet, Vouvray le Haut Lieu 1ère Trie Moelleux","Loire","1990"
"616",,,"France",,,"Huet, Vouvray le Haut Lieu 1ère Trie Moelleux","Loire","1990"
"617",,,"France",,,"Huet, Vouvray le Haut Lieu 1ère Trie Moelleux","Loire","1989"
"618",,,"France",,,"Huet, Vouvray le Haut Lieu Moelleux","Loire","2005"
"619",,,"France",,,"Huet, Vouvray le Haut Lieu Moelleux","Loire","1990"
"620",,,"France",,,"Huet, Vouvray le Mont 1ère Trie Moelleux","Loire","1996"
"621",,,"France",,,"Huet, Vouvray le Mont 1ère Trie Moelleux","Loire","1996"
"622",,,"France",,,"Huet, Vouvray le Mont Moelleux","Loire","2009"
"623",,,"France",,,"Huet, Vouvray Pétillant Brut Réserve","Loire","2009"
"624",,,"France",,,"Lamé Delisle Boucard, Bourgueil Cuvée Déchaînée","Loire","2020"
